GeneInfo	CA_N_007	CA_N_012	CA_N_030	CA_P_013	CA_P_041	CA_P_055	CA_SL_019	CA_SL_048	CA_SL_056	CA_SM_029	CA_SM_039	CA_SM_049
Caust.v2_014778-RA	0	0	5	4	10	8	3	14	13	9	6	1
Caust.v2_014779-RA	0	0	0	0	2	2	2	1	0	0	3	3
Caust.v2_014779-RA	1234	1115	2737	1317	1078	851	735	1386	709	857	1704	1622
Caust.v2_014779-RB	1	4	1	5	1	0	5	1	1	2	2	0
Caust.v2_014780-RA	724	573	679	673	539	623	689	881	647	607	569	1067
Caust.v2_014783-RA	65	41	51	50	45	74	60	47	52	70	17	107
Caust.v2_014783-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014783-RB	257	142	201	110	90	315	306	213	183	202	138	174
Caust.v2_014776-RB	0	0	1	2	2	0	0	0	0	1	0	0
Caust.v2_014776-RA	0	0	1	0	0	0	2	1	2	0	2	3
Caust.v2_014776-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014777-RA	578	711	532	878	568	618	673	947	704	607	680	1070
Caust.v2_014781-RA	1	1	2	7	1	2	4	0	1	0	0	1
Caust.v2_014782-RA	22	8	10	10	2	30	13	14	23	10	12	30
Caust.v2_021236-RA	0	1	1	0	2	1	1	1	5	1	0	2
Caust.v2_020248-RA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020247-RA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_018271-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018270-RA	0	3	0	3	3	0	0	2	2	3	1	0
Caust.v2_018272-RA	8	22	4	36	20	5	19	10	10	6	12	2
Caust.v2_018273-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018274-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021338-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014066-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014066-RB	1152	708	1059	1145	654	1019	1096	1364	938	917	741	1451
Caust.v2_014066-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014079-RA	0	0	0	0	0	0	0	0	0	2	0	0
Caust.v2_014067-RA	0	1	1	0	0	0	0	2	0	2	1	0
Caust.v2_014081-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014076-RA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_014070-RA	0	0	0	0	0	0	0	0	0	0	0	3
Caust.v2_014078-RA	1	0	0	0	1	1	0	0	0	0	1	1
Caust.v2_014064-RA	10	6	11	13	8	11	2	7	1	13	1	6
Caust.v2_014074-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014068-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014077-RA	0	0	0	0	0	0	0	2	1	0	0	0
Caust.v2_014080-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014075-RA	0	0	2	0	0	0	0	0	0	0	0	0
Caust.v2_014069-RA	1	3	0	0	0	0	0	0	0	1	2	0
Caust.v2_014065-RA	44	20	11	14	9	14	7	15	12	14	13	4
Caust.v2_014072-RA	1	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_014073-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014071-RA	0	0	0	0	0	1	0	0	0	2	0	0
Caust.v2_020853-RA	83	235	129	188	198	60	157	99	126	119	220	136
Caust.v2_020852-RA	1	2	0	4	2	0	0	1	1	0	3	1
Caust.v2_020976-RA	1	0	0	0	0	0	1	2	0	3	3	2
Caust.v2_014629-RA	62	88	72	79	66	54	43	57	86	53	66	68
Caust.v2_014629-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014629-RB	5	24	18	14	14	7	19	19	10	3	7	8
Caust.v2_014631-RA	567	384	565	604	357	377	442	799	425	476	417	614
Caust.v2_014635-RA	1587	804	1080	1090	585	1299	1680	1398	1242	910	822	2033
Caust.v2_014626-RA	0	3	0	0	0	0	1	0	2	2	0	0
Caust.v2_014628-RA	6	0	1	1	0	1	0	2	4	0	3	0
Caust.v2_014630-RA	102	97	75	132	91	68	122	141	82	74	77	101
Caust.v2_014632-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014633-RA	397	302	446	350	224	345	450	431	387	269	312	453
Caust.v2_014634-RA	864	716	757	969	642	739	1023	1066	562	708	686	888
Caust.v2_014636-RA	3	1	1	1	1	0	0	2	1	0	0	0
Caust.v2_014627-RA	0	0	0	0	0	0	3	1	3	0	3	0
Caust.v2_014637-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010896-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010896-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010896-RB	1590	1267	1390	1255	1254	1363	1222	1421	1216	1175	925	1240
Caust.v2_010896-RA	0	0	1	0	0	2	0	0	0	0	0	0
Caust.v2_010896-RC	8	2	6	1	7	3	1	4	5	1	1	1
Caust.v2_010897-RA	16	15	29	18	14	13	12	18	20	11	27	16
Caust.v2_010899-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010899-RB	553	424	576	558	465	438	488	543	489	450	503	529
Caust.v2_010899-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010899-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010899-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010899-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010902-RA	162	141	246	173	173	164	135	239	149	169	123	147
Caust.v2_010905-RA	3752	2818	3647	3372	2391	3140	3128	3483	2909	2714	3069	4088
Caust.v2_010907-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010908-RA	7	19	14	9	9	7	4	12	10	7	15	6
Caust.v2_010909-RA	97	212	108	114	160	146	108	205	167	108	99	87
Caust.v2_010911-RA	1706	1106	1557	1616	1055	1741	2322	2217	1325	1486	1265	2970
Caust.v2_010912-RA	64	62	39	73	49	28	29	79	36	45	68	56
Caust.v2_010898-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010898-RA	8	10	14	9	7	8	2	4	6	7	13	8
Caust.v2_010898-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010900-RA	1	2	1	2	1	4	1	0	3	0	7	0
Caust.v2_010901-RA	7484	6069	6592	7281	5366	6578	6514	8614	5472	6174	5815	8614
Caust.v2_010903-RA	3497	2003	2564	3033	1818	2795	2451	3402	2393	2428	2320	2379
Caust.v2_010906-RA	809	2449	695	1173	590	462	684	718	1077	868	868	579
Caust.v2_010910-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010910-RB	571	338	472	372	348	496	547	679	343	343	396	820
Caust.v2_010910-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010910-RA	108	140	133	168	112	116	113	154	121	100	84	79
Caust.v2_010913-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010913-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010913-RB	23	39	39	32	26	33	14	21	35	16	20	24
Caust.v2_010915-RA	57	6323	1669	5453	4128	3198	266	2615	4979	6319	3488	512
Caust.v2_010916-RA	16	124	80	227	81	100	15	55	107	188	212	31
Caust.v2_010914-RA	9	13	18	14	6	10	1	5	8	6	6	8
Caust.v2_010904-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021649-RA	0	0	0	2	0	0	0	0	0	1	0	0
Caust.v2_011096-RA	41	11	20	16	11	31	40	57	23	20	28	60
Caust.v2_011097-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011100-RA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_011098-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011099-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011103-RA	0	0	0	0	0	0	0	0	0	0	2	0
Caust.v2_011101-RA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011107-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011107-RC	1579	1271	1380	1732	1355	1708	1542	1755	1589	1453	1491	1103
Caust.v2_011107-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011107-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011107-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011109-RB	738	437	581	650	459	552	612	676	434	477	471	651
Caust.v2_011109-RB	803	474	601	555	440	628	607	716	480	561	502	646
Caust.v2_011109-RA	16	8	18	8	13	9	9	16	11	11	12	9
Caust.v2_011119-RA	0	0	2	0	0	1	0	5	0	0	0	0
Caust.v2_011125-RA	0	3	3	12	14	3	1	8	11	2	4	5
Caust.v2_011108-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011110-RA	325	136	191	161	247	101	64	100	62	81	96	44
Caust.v2_011113-RA	38	26	24	15	47	16	5	9	7	16	18	2
Caust.v2_011122-RA	0	1	1	0	0	0	1	0	2	2	1	0
Caust.v2_011126-RA	2241	284	1933	1175	2482	536	257	316	1225	691	994	599
Caust.v2_011118-RA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_011111-RA	7	0	1	1	4	6	0	4	0	0	0	0
Caust.v2_011112-RA	4	0	0	0	1	0	0	1	0	0	1	0
Caust.v2_011123-RA	0	0	0	0	0	0	0	0	0	1	0	2
Caust.v2_011114-RA	0	0	0	0	1	0	0	0	0	0	2	1
Caust.v2_011102-RA	0	0	0	0	0	4	1	0	0	0	0	0
Caust.v2_011120-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011124-RA	2	0	0	0	0	1	0	1	4	0	0	0
Caust.v2_011121-RA	1	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_011105-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011106-RA	0	0	0	0	0	2	0	0	0	0	0	0
Caust.v2_011115-RA	88	79	61	34	138	26	14	28	19	33	21	10
Caust.v2_011104-RA	4	2	4	0	0	0	0	3	4	0	2	0
Caust.v2_011116-RA	1	0	2	0	0	0	0	2	0	0	0	0
Caust.v2_011117-RA	2	2	2	0	0	0	0	1	1	0	1	0
Caust.v2_022457-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022511-RA	0	35	52	36	59	36	0	33	0	0	79	22
Caust.v2_019506-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019507-RA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022259-RA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_021148-RA	2	0	0	1	0	0	0	1	5	0	0	0
Caust.v2_020239-RA	3754	3184	2873	3602	2747	1987	638	962	2602	2410	2151	653
Caust.v2_020238-RA	4	0	0	0	1	0	0	0	0	0	4	0
Caust.v2_014984-RC	2815	2742	3416	3056	2109	2378	2120	3055	2534	2387	2099	2997
Caust.v2_014984-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014984-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014984-RA	4	3	1	3	2	9	3	3	8	1	1	3
Caust.v2_014984-RA	7	2	4	2	9	10	0	2	8	0	7	4
Caust.v2_014984-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014985-RA	5481	5724	5148	5403	5412	5809	4542	6553	6206	4697	6117	5630
Caust.v2_014986-RA	0	0	4	3	0	4	0	3	0	0	0	0
Caust.v2_014988-RA	3	1	0	0	1	0	0	2	0	0	1	0
Caust.v2_014981-RA	427	449	398	503	713	544	95	341	375	317	329	91
Caust.v2_014983-RA	1534	1452	1668	1733	1430	1735	1532	1957	1587	1396	1750	2090
Caust.v2_014987-RA	6	11	0	7	21	1	16	4	20	1	7	29
Caust.v2_014982-RA	11	2	4	0	10	14	2	5	17	8	8	2
Caust.v2_014980-RA	12	4	1	1	5	6	1	1	14	0	4	4
Caust.v2_014989-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019754-RA	1	1	1	0	1	2	0	0	3	0	0	0
Caust.v2_019753-RA	71	53	14	17	17	89	64	56	71	70	14	65
Caust.v2_021933-RA	0	0	2	0	1	1	2	1	0	0	0	0
Caust.v2_019549-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019548-RA	1	0	1	0	0	0	0	0	1	0	0	0
Caust.v2_019084-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019083-RA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_019082-RA	1	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_022390-RA	0	1	0	0	0	0	0	0	2	1	0	0
Caust.v2_020088-RA	42	59	26	76	24	36	29	31	44	40	30	139
Caust.v2_020089-RA	2	10	8	3	1	4	5	1	3	5	3	1
Caust.v2_010636-RA	11769	9240	9838	11398	15830	6579	1834	6217	8639	7379	8108	2774
Caust.v2_010640-RA	3	10	19	16	4	11	5	15	9	2	2	13
Caust.v2_010642-RC	0	1	0	0	0	0	1	1	0	0	1	0
Caust.v2_010643-RA	4151	4118	4557	4572	4265	4321	4319	4738	4457	3347	3927	5327
Caust.v2_010644-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010644-RA	2678	2050	2507	2332	1875	2462	2419	2815	1941	2156	1892	3077
Caust.v2_010644-RA	5624	11810	6237	9497	6742	5201	2731	2653	8552	4245	9270	6776
Caust.v2_010644-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010644-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010648-RA	24	11	46	12	15	15	14	39	12	18	12	11
Caust.v2_010650-RA	485	215	348	366	205	334	630	577	300	276	251	1053
Caust.v2_010654-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010655-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010637-RA	26	25	25	31	18	8	41	26	34	16	33	10
Caust.v2_010639-RA	868	475	560	838	491	631	756	1153	941	701	658	785
Caust.v2_010641-RA	329	257	320	346	252	235	359	422	274	223	266	666
Caust.v2_010646-RA	94	224	68	168	137	73	31	37	110	77	122	64
Caust.v2_010647-RA	473	436	445	529	384	403	443	526	467	363	449	463
Caust.v2_010649-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010649-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010649-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010649-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010649-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010651-RA	260	324	387	361	252	145	225	347	209	232	234	209
Caust.v2_010652-RA	13	16	16	22	14	14	12	21	7	19	15	11
Caust.v2_010653-RB	570	792	637	987	776	523	551	854	535	554	661	748
Caust.v2_010653-RA	222	178	201	264	155	166	246	242	136	185	198	294
Caust.v2_010653-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010638-RA	74	56	65	69	29	62	53	102	50	36	79	74
Caust.v2_010645-RA	31	27	24	39	10	28	18	11	35	8	14	18
Caust.v2_021298-RA	61	136	61	152	159	62	81	89	68	106	102	168
Caust.v2_021874-RA	0	4	0	1	0	14	8	0	11	1	3	7
Caust.v2_008865-RA	2	0	0	1	1	0	0	1	3	0	2	0
Caust.v2_008865-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008865-RB	15	12	9	5	8	19	3	19	16	11	4	5
Caust.v2_008867-RA	2	3	10	1	1	4	6	9	2	2	10	3
Caust.v2_008868-RA	0	0	4	94	0	3	17	3	0	24	3	7
Caust.v2_008869-RA	881	787	1098	1018	752	847	994	1104	843	702	965	1035
Caust.v2_008870-RA	55	52	65	67	30	56	66	80	74	47	53	60
Caust.v2_008872-RA	456	382	458	460	369	485	510	587	400	330	398	616
Caust.v2_008873-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008873-RA	157	182	131	211	138	155	135	197	139	129	194	181
Caust.v2_008873-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008876-RA	18	8	2	2	2	5	2	5	7	2	1	3
Caust.v2_008878-RG	2648	903	971	1593	716	946	319	1253	1974	1094	347	186
Caust.v2_008878-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008878-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008881-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008871-RA	651	332	520	512	381	549	610	661	368	409	445	612
Caust.v2_008874-RA	4	1	2	0	0	1	0	0	2	0	0	4
Caust.v2_008874-RC	21	13	15	23	4	26	49	47	18	30	21	47
Caust.v2_008874-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008874-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008875-RA	1569	479	1013	943	345	1388	2006	2344	680	1310	841	1866
Caust.v2_008877-RA	1142	1086	1434	1538	851	1323	849	1569	1157	1790	861	1098
Caust.v2_008866-RA	24	2	7	11	0	9	6	13	12	2	16	14
Caust.v2_008889-RA	2	7	4	4	4	4	6	10	4	3	1	7
Caust.v2_008890-RA	95	126	73	134	103	75	52	72	77	104	76	40
Caust.v2_008891-RA	4820	4665	4562	5108	4069	3641	2951	4482	3404	4126	3795	3826
Caust.v2_008894-RA	323	373	384	421	369	285	202	412	399	304	280	322
Caust.v2_008895-RA	43	72	14	55	23	20	12	19	21	35	12	2
Caust.v2_008896-RA	0	1	0	1	1	0	0	0	1	0	0	0
Caust.v2_008879-RA	507	267	481	317	223	346	234	315	364	295	289	162
Caust.v2_008880-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008880-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008880-RD	0	2	0	1	0	0	0	2	1	0	0	0
Caust.v2_008880-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008880-RB	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_008880-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008883-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008883-RB	965	643	539	705	447	654	172	319	669	603	516	338
Caust.v2_008883-RB	2	2	4	0	0	1	0	0	0	3	2	4
Caust.v2_008888-RA	969	730	870	857	727	826	1311	1117	748	703	692	1512
Caust.v2_008885-RA	0	0	0	0	0	3	0	0	3	0	0	0
Caust.v2_008884-RA	0	0	0	0	0	1	0	0	1	1	0	0
Caust.v2_008882-RA	0	1	0	0	0	0	0	0	1	0	0	0
Caust.v2_008892-RA	10	3	6	1	3	4	4	7	5	5	4	2
Caust.v2_008897-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008887-RA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_008886-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008893-RA	66	98	152	109	84	47	79	97	100	72	52	89
Caust.v2_021937-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022385-RA	15	205	121	886	616	26	10	84	158	79	249	59
Caust.v2_021639-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022208-RA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_018333-RA	1	1	4	2	0	2	0	2	0	3	0	1
Caust.v2_018335-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018334-RA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_015681-RA	65	87	90	83	162	29	4	31	26	30	43	12
Caust.v2_015681-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015681-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015681-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015681-RD	0	0	1	0	0	2	0	0	0	0	0	0
Caust.v2_015683-RA	1	1	3	0	1	2	0	1	1	1	1	0
Caust.v2_015682-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015682-RA	292	236	275	323	223	358	527	433	321	268	267	409
Caust.v2_015682-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021641-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022438-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021206-RA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_008014-RA	37	57	76	68	37	37	36	56	55	39	87	27
Caust.v2_008016-RA	0	0	0	0	0	0	0	1	0	4	0	0
Caust.v2_008017-RA	0	0	0	0	0	0	0	0	4	0	0	0
Caust.v2_008018-RA	1	2	0	0	0	1	1	0	1	2	1	0
Caust.v2_008020-RA	1	2	0	3	0	1	0	1	2	2	2	0
Caust.v2_008015-RA	14	6	22	24	16	17	6	5	19	14	23	21
Caust.v2_008019-RA	5	9	12	17	22	8	4	12	20	22	22	9
Caust.v2_008022-RA	0	1	0	0	0	0	2	0	2	0	0	1
Caust.v2_008023-RA	0	0	0	0	0	0	0	0	0	0	0	2
Caust.v2_008021-RA	0	2	6	4	2	4	3	6	3	7	3	3
Caust.v2_008025-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008024-RA	3	1	1	0	0	0	0	0	0	0	2	0
Caust.v2_008029-RA	2	1	0	1	0	0	2	2	4	2	0	4
Caust.v2_008028-RA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_008027-RA	0	0	0	0	0	0	0	0	4	0	1	1
Caust.v2_008026-RA	0	1	0	0	0	0	0	0	0	1	0	0
Caust.v2_008030-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008033-RA	0	0	2	0	0	0	0	0	0	1	0	0
Caust.v2_008031-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008035-RA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_008042-RA	2	1	1	2	1	3	3	13	4	5	2	12
Caust.v2_008032-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008037-RA	0	0	0	0	0	1	0	0	0	0	0	2
Caust.v2_008038-RA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_008040-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008034-RA	0	0	0	0	0	0	0	1	1	0	0	1
Caust.v2_008036-RA	18	18	17	18	15	30	11	12	19	12	28	7
Caust.v2_008039-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008039-RB	32	22	36	26	24	20	15	6	34	13	11	11
Caust.v2_008039-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008041-RA	1	0	0	0	0	2	0	2	0	0	0	1
Caust.v2_008043-RA	1	3	0	5	0	0	1	2	1	0	2	1
Caust.v2_008045-RA	118	69	79	148	79	76	54	79	120	124	105	76
Caust.v2_008047-RA	0	3	1	6	1	4	3	2	4	1	9	1
Caust.v2_008049-RA	2	0	0	0	0	0	2	4	0	2	0	3
Caust.v2_008052-RA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_008058-RA	4	1	0	9	1	3	0	2	9	1	1	0
Caust.v2_008062-RA	19	16	16	15	14	10	14	5	19	10	14	14
Caust.v2_008063-RA	2101	1174	1314	1532	889	1918	1885	2376	1482	1639	1309	2730
Caust.v2_008066-RA	8	1	2	2	3	2	0	6	1	3	0	1
Caust.v2_008066-RA	42	47	32	64	37	31	24	24	27	48	24	40
Caust.v2_008066-RB	0	0	0	0	0	2	0	0	0	2	0	0
Caust.v2_008044-RA	3476	4349	3019	7728	3919	5235	3223	5233	4786	3594	3631	3341
Caust.v2_008046-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008046-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008046-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008046-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008046-RB	10	4	8	10	7	13	3	8	4	9	9	14
Caust.v2_008048-RA	0	0	2	0	1	0	4	2	0	1	0	0
Caust.v2_008050-RA	26	19	29	49	19	16	18	34	25	15	24	34
Caust.v2_008051-RA	0	0	0	0	3	0	0	0	0	0	0	0
Caust.v2_008057-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008059-RA	4	2	2	1	3	1	3	0	2	4	2	3
Caust.v2_008056-RA	0	0	0	0	1	1	0	0	1	4	0	0
Caust.v2_008065-RA	4	0	0	2	1	1	4	0	0	1	1	3
Caust.v2_008055-RA	0	0	0	0	0	0	0	1	0	0	2	0
Caust.v2_008060-RA	1	0	0	2	0	0	0	1	2	0	0	0
Caust.v2_008054-RA	0	0	0	0	0	0	0	0	2	0	0	0
Caust.v2_008061-RA	12	8	13	7	10	1	11	3	12	6	7	3
Caust.v2_008064-RA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_008053-RA	10	1	30	0	0	1	0	1	1	3	2	0
Caust.v2_022104-RA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_021737-RA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018799-RA	0	0	1	0	1	0	2	1	2	1	0	6
Caust.v2_018800-RA	1	2	0	0	0	2	0	0	5	1	1	3
Caust.v2_018801-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013881-RA	34	5	14	9	31	16	38	25	22	18	26	14
Caust.v2_013885-RA	0	1	0	0	0	1	0	0	4	0	0	0
Caust.v2_013876-RA	44	24	28	30	26	42	27	36	32	35	22	32
Caust.v2_013877-RA	29	7	3	13	23	44	14	12	21	8	7	31
Caust.v2_013878-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013878-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013878-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013878-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013880-RA	16	9	21	12	8	20	4	11	17	15	12	8
Caust.v2_013884-RA	2	1	0	0	1	3	1	6	4	1	2	0
Caust.v2_013890-RA	0	0	0	0	0	0	0	0	2	0	0	0
Caust.v2_013891-RA	0	2	1	1	3	0	2	0	4	2	2	0
Caust.v2_013879-RA	0	0	0	0	0	0	0	0	1	1	0	0
Caust.v2_013883-RA	2	7	2	1	5	1	3	9	4	5	3	2
Caust.v2_013886-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013888-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013882-RA	14	11	6	5	6	2	4	10	10	6	5	5
Caust.v2_013889-RA	0	0	2	0	1	0	0	2	1	0	0	0
Caust.v2_013887-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013892-RA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_022704-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022285-RA	11	1	5	2	1	1	6	10	6	10	3	5
Caust.v2_021336-RA	37	55	55	53	46	51	34	33	55	36	58	19
Caust.v2_018661-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018662-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018660-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021304-RA	2	5	4	2	4	4	6	4	4	2	7	4
Caust.v2_018526-RA	0	5	1	2	3	4	3	0	0	2	2	0
Caust.v2_018527-RA	1	12	3	1	8	28	29	37	23	22	3	0
Caust.v2_018528-RA	0	17	6	7	6	28	33	21	8	9	2	0
Caust.v2_018525-RA	0	1	1	0	2	3	2	3	2	5	4	0
Caust.v2_021473-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021474-RA	0	0	0	0	0	0	0	0	0	0	0	0
