GeneInfo	BT_A_N_001	BT_A_N_025	BT_A_N_029	BT_A_P_014	BT_A_P_026	BT_A_P_030	BT_A_SL_003	BT_A_SL_027	BT_A_SL_031	BT_A_SM_004	BT_A_SM_028	BT_A_SM_032
XM_012312381.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312379.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312380.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312377.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865182.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398448.3	1	0	0	0	0	0	0	0	0	0	0	0
XM_020865185.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865184.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312375.2	513	825	610	604	667	865	948	537	616	545	618	617
XM_003398413.3	821	1195	832	953	579	813	732	774	672	605	670	876
XM_012312376.2	1565	2066	1530	1686	1324	1613	1774	1508	1522	1170	1187	1412
XM_003398394.3	242	200	259	164	174	193	236	188	116	150	155	150
XM_003398378.3	768	743	504	446	491	468	517	441	563	647	414	401
XM_020865057.1	0	2	0	0	0	2	1	1	0	2	0	0
XM_012312373.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398363.3	0	0	0	0	0	0	0	0	0	0	1	0
XM_012312367.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312369.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312368.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312371.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312370.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398327.3	265	273	275	260	230	250	309	260	200	245	164	200
XM_003398308.3	597	793	611	702	586	695	780	623	541	550	535	543
XM_003398336.3	60	76	65	77	44	58	69	57	65	80	52	32
XM_003398352.3	494	575	470	485	448	484	629	481	443	451	388	456
XM_003398319.2	190	240	264	210	163	182	302	273	180	216	180	177
XM_020864900.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864903.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864901.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864902.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312366.2	1628	1270	1378	1083	1125	1193	1684	1203	1130	1335	898	938
XM_003398274.3	155	119	129	93	87	86	121	104	103	190	88	80
XR_002308088.1	50	11	33	20	15	9	45	24	8	32	9	14
XM_020864904.1	20	8	16	46	13	11	40	35	29	33	20	12
XM_003398265.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312363.2	5	6	3	6	3	4	1	3	5	12	4	4
XM_003398254.3	43	76	45	27	18	44	29	26	39	41	33	61
XM_020864909.1	0	5	5	5	2	5	7	2	6	6	1	2
XM_020864908.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398243.3	383	638	433	497	404	487	455	394	396	484	392	309
XM_012312359.2	190	187	169	104	86	140	141	94	93	160	90	111
XM_012312360.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312361.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398230.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312362.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864906.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398204.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864905.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312358.2	9	5	5	5	2	3	2	3	1	3	5	6
XM_003398199.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312354.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398191.3	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099014.2	21	36	39	19	19	28	61	16	17	23	25	22
XM_003398182.3	16619	23421	18313	20055	16764	18951	25516	16316	19251	12767	17891	14095
XM_012312352.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312350.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398031.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312351.2	0	0	0	2	0	2	2	0	0	0	0	0
XM_020864963.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864964.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012312349.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398157.3	2137	2545	1873	1994	2306	2487	3761	1973	1626	1178	1783	2045
XM_012312348.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398150.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865012.1	9	7	13	6	6	6	30	9	14	9	5	8
XM_020865011.1	37058	29552	34324	29333	25003	26690	32759	31650	23727	21683	18070	22893
XM_003398364.3	3828	3988	3422	2435	2393	2522	2152	3150	2929	1761	1226	2289
XR_001099013.1	115	151	114	109	99	87	101	149	117	110	77	132
XM_003398028.3	53	32	47	34	27	24	37	43	38	62	22	53
XM_003398087.3	23291	45721	28626	37381	33941	37122	47187	34862	32005	18810	28757	29107
XM_003398266.3	1429	1365	1306	1011	1245	1326	1491	1235	1201	1134	857	1024
XM_020865001.1	0	1	0	0	0	0	1	0	0	0	0	0
XM_012312345.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398121.3	2581	4663	4138	2072	1878	2249	2162	2114	2788	1761	984	2380
XM_012312343.2	0	1	3	0	0	0	0	0	0	0	0	0
XM_012312342.2	9825	7951	7428	4778	6129	5414	5087	6835	6223	3607	3179	4902
XM_012312341.2	7	1	3	4	3	0	10	1	6	4	0	2
XM_020864886.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398543.3	14252	6210	7423	4400	5257	6101	5913	5581	7521	8476	3855	4633
XM_003398544.3	301	97	93	143	147	84	52	96	120	118	66	86
XM_020865058.1	7	2	5	4	8	5	3	5	3	1	1	2
XM_003398545.3	294	326	307	217	265	265	296	291	243	211	183	229
XR_002308130.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308129.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865194.1	13	19	7	8	8	21	26	14	8	13	3	8
XM_020865193.1	5	4	4	0	9	2	3	5	3	1	2	4
XM_012313070.2	13	11	10	4	13	15	13	17	8	16	1	4
XM_020865191.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865190.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313068.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865192.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398546.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865059.1	0	0	3	1	0	0	0	0	0	0	0	0
XM_003398547.3	20	5	2	1	9	1	14	6	8	19	0	3
XM_012313073.2	498	374	553	151	161	189	98	232	146	236	79	229
XM_012313072.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313074.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313075.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313076.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099070.2	95	82	73	42	60	75	26	88	48	79	46	66
XM_020864819.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864818.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398549.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864821.1	0	0	0	0	0	0	0	0	1	0	0	0
XR_002308079.1	0	0	3	0	0	0	0	0	1	0	0	0
XR_001099071.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398568.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864980.1	2	1	1	0	0	1	2	1	0	5	0	0
XM_020864979.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864978.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864981.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099072.2	0	0	1	0	2	2	1	0	0	1	1	0
XM_012313080.2	4	0	0	1	0	2	1	3	3	2	1	1
XM_003398588.3	1063	1828	1704	1578	1308	1422	1873	1300	1119	887	1209	1171
XM_012313081.2	715	802	650	665	701	681	964	710	658	649	588	634
XM_012313083.1	0	0	0	0	0	0	0	0	2	0	1	0
XM_020864910.1	154	173	158	158	118	109	325	139	186	131	98	97
XM_020864911.1	0	1	3	2	0	1	0	4	1	3	1	3
XM_012313084.2	1	0	2	4	4	0	0	4	4	0	1	1
XM_003398565.3	10	3	5	2	3	1	6	3	3	6	1	2
XM_003398573.3	152	201	154	145	137	161	143	143	132	102	118	139
XM_020864912.1	425	697	657	431	385	475	683	397	438	511	411	480
XM_012313087.1	156	174	97	156	117	140	160	177	115	98	80	131
XM_012313086.1	776	799	710	728	662	759	836	719	701	687	563	635
XM_012313088.2	1191	1654	1045	1563	1327	1634	1670	1351	1397	1183	1323	1286
XR_002308133.1	116	182	131	139	96	118	103	109	116	142	74	115
XM_012313089.2	2079	3047	2553	2317	2262	2541	3009	2790	1946	1902	1985	2402
XM_003398585.3	1440	1986	1407	1302	962	969	727	1458	1242	721	646	928
XM_003398587.3	445	459	394	343	294	322	328	448	306	293	244	286
XM_020865205.1	38	29	33	33	36	15	48	30	41	37	21	24
XM_020865060.1	9	7	3	7	5	4	7	9	7	8	4	8
XM_012313093.2	4	4	1	2	0	5	5	3	7	1	4	2
XM_012313168.2	2	0	1	0	0	0	0	0	0	0	0	2
XM_020864985.1	6	0	4	2	4	2	8	1	2	5	1	2
XM_020865061.1	2	0	0	0	2	0	2	2	0	4	0	0
XM_003398589.3	11803	20351	16238	17224	13169	18385	28957	14612	12108	10586	11639	13464
XM_020864944.1	10	4	18	10	8	4	12	3	7	7	4	1
XM_020865004.1	2	0	0	0	1	2	0	0	0	2	1	0
XM_012313097.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313100.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313098.2	0	0	1	0	0	0	0	0	0	0	0	0
XM_012313096.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313094.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313099.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313095.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398590.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398592.3	551	650	487	509	509	539	510	573	507	491	404	451
XM_012313102.2	1779	2610	1595	1387	1464	1935	1569	1718	1587	1317	1207	1635
XM_012313103.2	6	11	6	1	1	4	7	2	5	5	3	7
XM_012313104.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398593.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313109.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864874.1	99	85	61	39	37	47	57	58	132	71	38	48
XM_012313111.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313108.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313110.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308076.1	36	11	15	33	26	23	21	35	21	18	20	6
XM_020864872.1	101	79	42	23	40	40	49	43	56	34	28	34
XM_020864873.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864871.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864870.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398596.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313114.2	2	10	7	4	4	6	6	1	2	2	13	4
XM_012313115.2	1448	1009	1248	1049	964	918	1316	1161	881	1110	700	727
XM_020864875.1	1754	1881	1641	1383	1452	1459	1995	1784	1139	1139	1094	1192
XM_020864877.1	386	372	149	276	218	231	80	219	127	176	225	180
XR_002308077.1	1	1	0	0	0	1	1	1	0	1	0	1
XM_003398578.3	1	2	3	3	1	1	1	0	0	0	0	2
XM_012313170.2	0	2	1	2	0	0	0	0	0	0	2	0
XM_020864894.1	0	0	0	0	0	1	0	0	0	1	0	0
XM_003398599.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313118.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313171.2	1	2	2	1	2	1	2	1	1	2	0	0
XM_003398598.3	28	23	23	17	31	25	15	26	22	16	7	20
XM_020864893.1	24	17	14	17	12	15	14	10	9	8	8	5
XM_012313123.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313121.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313122.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398600.3	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308132.1	33	54	33	22	25	33	37	28	36	43	13	43
XR_001099077.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308131.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398602.3	20486	15262	12256	7477	14365	8439	10578	10030	10273	15095	4349	10109
XM_012313128.2	1	2	2	1	1	4	6	6	1	0	1	4
XM_020865198.1	4	0	2	2	3	2	2	4	4	6	0	1
XM_003398601.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313127.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313131.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865199.1	1	0	0	2	0	0	0	1	0	3	0	0
XM_012313130.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313125.2	5	5	5	4	4	7	12	3	4	5	6	5
XM_012313126.2	0	1	1	4	1	2	0	4	1	0	1	0
XM_012313124.2	1	0	3	4	2	1	8	5	1	5	1	2
XM_003398580.3	2162	1714	1841	1381	1898	1540	2074	2161	1746	1232	1044	1138
XM_003398604.3	1663	1302	1357	1134	1238	1010	1495	1318	1191	906	619	881
XM_012313132.2	494	486	385	398	473	429	630	476	451	340	262	335
XM_003398605.3	923	1333	1226	991	782	881	1055	959	874	923	743	855
XM_012313133.2	262	170	170	166	179	170	266	233	151	166	136	175
XR_002308116.1	47	34	43	38	36	29	47	49	49	21	27	23
XM_020865112.1	16	25	31	16	19	20	19	30	20	24	15	16
XM_020865113.1	1	0	0	0	0	1	3	0	0	0	0	3
XM_020865110.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865109.1	21	27	27	15	9	14	22	18	25	16	13	8
XM_020865111.1	12	13	18	13	7	15	18	13	7	12	10	5
XM_020865114.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865115.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865106.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865108.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313134.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313135.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865117.1	6	6	6	2	3	0	2	9	2	1	5	1
XM_003398551.3	131	75	78	64	64	63	50	80	45	79	49	45
XM_012313136.2	72	83	76	72	70	70	38	82	56	53	61	63
XM_020865116.1	81	120	103	76	76	92	53	74	63	52	49	85
XM_020865105.1	14	17	31	10	19	13	17	8	13	20	13	12
XM_012313145.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313144.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864825.1	4	7	7	4	3	5	3	1	9	3	4	4
XM_020864826.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099080.2	117	112	170	118	79	94	125	78	76	104	81	92
XM_003398559.3	652	781	625	679	461	677	679	583	558	543	556	536
XR_002308075.1	69	71	78	73	57	59	62	86	56	46	63	61
XM_003398557.3	11	5	2	2	4	7	4	14	10	4	5	6
XM_012313151.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398556.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313150.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308096.1	8	6	5	5	11	6	7	3	2	1	8	1
XM_012313149.1	9023	8626	8439	8171	9040	8793	7869	13257	1894	3164	4797	6542
XM_003398561.3	312	473	286	308	335	369	423	317	320	295	303	305
XM_012313162.2	7	2	11	4	3	3	4	4	0	3	4	4
XM_012313159.2	0	0	0	0	0	1	0	2	0	0	0	0
XM_012313161.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313160.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313158.2	0	0	0	0	0	1	0	0	0	1	0	0
XM_012313164.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313163.2	0	0	0	1	0	0	0	1	0	0	0	0
XM_012313157.2	832	983	805	767	709	760	1124	718	768	669	738	689
XM_020864959.1	0	2	3	0	2	2	13	0	0	4	0	1
XR_001099082.1	0	0	0	0	1	0	1	0	0	0	0	1
XR_001099083.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099084.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864962.1	0	1	0	0	0	0	0	0	0	0	2	0
XM_012313156.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313155.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313152.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864961.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020864960.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099081.2	1	0	3	0	0	0	1	0	2	3	1	0
XM_020864958.1	2730	1692	1788	1247	1723	1320	1748	1758	1713	1375	1059	1125
TRNAN-GUU-4	0	0	0	0	0	0	0	0	0	2	0	0
XM_020865030.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865029.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398566.3	323	541	405	340	340	361	472	302	323	338	306	333
XM_003398567.3	71	85	68	91	64	59	83	60	52	85	59	63
LOC105666191	1150	1430	1002	951	1120	1257	1666	1180	1045	1203	1257	1140
XR_001099085.2	7	13	5	4	1	7	13	7	2	1	2	7
XR_002308104.1	1	0	2	1	0	2	2	1	0	0	0	0
XM_003398582.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313165.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308107.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308110.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308109.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308108.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308105.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308106.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308111.1	94	60	104	52	88	36	68	105	39	51	19	49
XR_001099088.2	17	9	8	19	15	6	14	11	8	4	7	7
XR_001099087.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099086.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865444.1	57	30	52	30	30	42	35	30	31	43	22	33
XM_003398723.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865425.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313378.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313380.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865426.1	0	0	0	0	0	0	0	1	0	0	0	0
XM_020865423.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865424.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313374.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313370.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313376.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313375.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313372.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313368.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313369.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865370.1	7	8	15	14	9	7	26	12	18	16	6	12
XM_020865372.1	106	42	53	55	78	43	99	62	77	75	35	66
XM_020865371.1	73	35	34	54	67	34	75	26	59	43	16	45
XM_012313377.2	553	452	496	479	369	362	531	475	419	561	335	313
XM_003398705.3	1564	2187	1749	1803	1531	1801	1950	1612	1520	1432	1539	1623
XM_012313365.2	0	0	0	1	0	0	0	0	1	0	0	0
XM_012313364.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313363.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398704.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398702.3	1893	1421	1761	1279	1597	1937	2872	1674	1131	761	1003	1184
XM_003398703.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313360.2	5	4	1	4	5	2	4	7	2	3	1	1
XM_012313362.2	14	11	11	18	13	22	11	10	12	8	4	7
XM_012313361.2	0	6	5	0	1	4	2	2	1	0	0	0
XR_002308161.1	5	11	13	11	6	4	16	15	15	6	3	5
XR_001099099.2	4	9	4	13	6	5	4	1	4	2	3	3
XM_003398700.3	1	1	0	3	0	1	0	3	1	0	4	0
XM_012313358.2	4	4	5	1	3	6	3	2	4	1	0	2
XM_012313359.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313357.2	1476	758	768	785	896	979	870	1040	900	626	599	687
XM_003398690.3	2717	2307	2318	1942	1836	1748	2520	1996	1952	1665	1351	1572
XM_020865343.1	381	533	450	565	269	313	387	303	470	447	403	293
XM_003398691.3	0	0	0	2	0	0	4	2	0	0	0	0
XM_020865211.1	0	3	0	0	0	2	0	5	0	0	3	0
XM_020865212.1	182	497	265	495	254	328	647	265	325	169	343	275
XM_012313351.2	1	2	0	0	1	1	1	0	0	1	0	0
XM_012313352.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313353.2	0	0	0	0	0	0	1	0	0	0	0	0
XM_020865210.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313354.2	73	500	102	178	356	351	405	387	99	79	170	309
XM_012313381.2	59	115	113	106	73	92	87	69	60	50	82	164
XM_003398697.3	677	494	548	384	447	401	538	635	453	420	295	323
XM_012313350.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398689.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865492.1	0	2	1	0	0	1	0	0	1	0	0	0
XM_003398685.2	314	431	304	394	324	461	523	281	286	424	514	339
XM_003398687.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313345.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313347.2	196	212	219	169	144	106	142	176	126	155	106	153
XM_020865493.1	1	1	3	1	2	5	3	2	0	3	3	1
XM_012313348.2	27	36	27	26	42	28	22	22	48	18	27	20
XM_003398684.2	4593	7432	5170	5504	5151	6042	5907	5065	5203	4143	4384	4567
XM_003398683.3	1283	1907	1364	1392	1279	1361	2008	1312	1324	1128	1276	1155
XM_003398682.3	355	401	130	220	194	236	26	120	153	242	248	171
XM_020865494.1	4	1	0	2	0	0	0	0	2	1	0	1
TRNAY-GUA-3	0	0	0	0	0	0	0	0	0	0	0	0
TRNAY-GUA-4	0	0	0	0	0	0	0	0	0	0	0	0
TRNAY-GUA-5	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313344.2	12	9	1	14	6	9	0	5	4	1	12	7
XM_003398681.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398680.3	38	16	19	25	10	15	16	16	15	25	10	17
XM_003398678.3	127	117	100	66	100	70	74	89	81	85	29	73
XM_020865496.1	19	34	22	17	24	25	19	22	24	15	19	20
XM_012313342.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313341.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398675.3	96	102	64	71	53	60	55	53	72	114	90	45
XR_001099097.2	68	74	36	44	30	25	44	50	36	50	25	38
XM_012313337.2	69	68	36	36	37	37	56	40	56	43	17	31
XM_012313338.2	549	503	242	344	384	460	443	399	456	278	279	373
XM_003398676.3	0	0	0	0	0	0	2	0	0	0	0	0
XM_012313340.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313339.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398674.3	3516	6143	2854	2476	6815	4195	3490	6638	6374	1013	1400	3724
XM_003398673.3	2616	2635	2587	2417	2169	1974	2690	2369	2405	2145	1440	1975
XM_003398672.3	514	627	544	471	452	504	638	482	402	405	393	503
XM_003398671.3	2	12	6	16	10	6	48	22	20	11	2	7
XM_003398669.3	8	19	5	15	16	5	7	14	13	5	11	8
XM_020865271.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398668.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865272.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313335.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398667.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398666.3	261	269	253	265	251	261	365	274	167	207	194	195
XM_020865273.1	31	17	26	19	19	12	21	18	10	26	6	11
XM_003398665.3	10680	10668	8368	9658	7738	8757	10347	7342	8827	9543	7631	6849
XM_003398664.3	1817	1617	1598	1545	816	1092	1097	1019	976	1226	1027	1024
XM_012313332.2	2	4	3	1	3	5	3	0	2	0	1	2
XM_012313333.2	5	0	3	3	3	3	2	2	2	4	2	3
TRNAR-UCG-2	2	0	0	1	3	0	0	0	0	0	0	0
XM_003398663.3	404	510	355	407	341	362	425	262	340	401	266	360
XM_003398659.3	86	104	65	60	73	76	73	76	56	36	35	60
XM_003398658.3	65	14	14	18	48	15	49	37	42	34	5	10
XM_003398662.3	33	43	75	46	32	51	39	34	30	23	28	34
XM_012313328.2	5	21	12	14	15	9	20	11	15	7	14	14
XM_003398657.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398656.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313327.2	3	3	0	0	4	2	1	3	0	0	0	4
XM_012313325.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313324.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313326.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398661.3	1900	2112	2296	1837	1825	2088	2425	2164	1633	1369	1537	1732
XR_002308150.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308151.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313323.2	32	39	22	14	21	34	54	31	9	21	19	21
XR_002308152.1	31	10	14	12	9	8	25	19	7	20	9	12
XM_012313390.2	0	0	0	2	2	0	0	1	0	0	0	0
XM_003398655.3	47	50	38	44	33	30	50	32	38	45	24	28
XM_003398654.3	914	939	914	886	755	828	1059	906	649	689	589	654
XM_012313321.2	0	0	0	0	1	0	2	0	0	1	1	0
XM_012313322.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313319.2	0	3	2	4	4	0	4	4	2	5	1	0
XM_012313320.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020865447.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313318.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398651.3	0	0	0	1	1	1	0	2	0	0	0	0
XM_020865235.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313315.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398649.3	2	2	5	5	6	1	3	5	5	2	4	2
XR_001099096.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398648.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313308.2	13	28	24	20	20	19	33	28	22	20	12	19
XM_020865234.1	1016	916	917	793	775	660	1083	785	847	932	687	568
XM_003398645.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313312.2	3	1	0	0	1	0	0	0	0	0	1	0
XM_012313314.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012313313.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003398644.3	189	215	182	190	201	238	230	170	236	171	159	181
XM_003398643.3	4634	6231	4814	5199	4941	5589	6790	5441	5418	4257	4865	4523
XM_003398642.3	447	466	441	369	284	353	485	372	282	339	246	292
XR_002308217.1	104	207	208	164	152	185	147	128	199	132	98	156
XR_002308218.1	18	22	31	14	19	19	13	17	17	7	14	21
XM_012313298.2	1	0	0	0	0	0	0	0	0	0	0	0
XM_020865650.1	193	147	144	101	129	138	134	165	160	99	92	100
